start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1 with read ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17576 with read ROI [20700:25700, 76368:80368, 92368:96368] (5000, 4000, 4000) and write ROI [20700:25700, 76368:80368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18704 with read ROI [20700:25700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [20700:25700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19880 with read ROI [20700:25700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [20700:25700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21105 with read ROI [20700:25700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [20700:25700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22380 with read ROI [20700:25700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [20700:25700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2904 with read ROI [20700:25700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [20700:25700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3229 with read ROI [20700:25700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [20700:25700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3580 with read ROI [20700:25700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [20700:25700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5264 with read ROI [20700:25700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [20700:25700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9443 with read ROI [20700:25700, 80368:84368, 52368:56368] (5000, 4000, 4000) and write ROI [20700:25700, 80368:84368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14494 with read ROI [20700:25700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [20700:25700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5785 with read ROI [20700:25700, 84368:88368, 24368:28368] (5000, 4000, 4000) and write ROI [20700:25700, 84368:88368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16544 with read ROI [20700:25700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [20700:25700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8125 with read ROI [20700:25700, 88368:92368, 36368:40368] (5000, 4000, 4000) and write ROI [20700:25700, 88368:92368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16570 with read ROI [20700:25700, 88368:92368, 76368:80368] (5000, 4000, 4000) and write ROI [20700:25700, 88368:92368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11862 with read ROI [20700:25700, 92368:96368, 52368:56368] (5000, 4000, 4000) and write ROI [20700:25700, 92368:96368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22482 with read ROI [20700:25700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [20700:25700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25186 with read ROI [20700:25700, 92368:96368, 100368:104368] (5000, 4000, 4000) and write ROI [20700:25700, 92368:96368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4470 with read ROI [20700:25700, 96368:100368, 368:4368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5370 with read ROI [20700:25700, 96368:100368, 8368:12368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6955 with read ROI [20700:25700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9549 with read ROI [20700:25700, 96368:100368, 36368:40368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12751 with read ROI [20700:25700, 96368:100368, 52368:56368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16625 with read ROI [20700:25700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22510 with read ROI [20700:25700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [20700:25700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5399 with read ROI [20700:25700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [20700:25700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7579 with read ROI [20700:25700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [20700:25700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11919 with read ROI [20700:25700, 100368:103240, 44368:48368] (5000, 2872, 4000) and write ROI [20700:25700, 100368:103240, 44368:48368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18863 with read ROI [20700:25700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [20700:25700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28159 with read ROI [20700:25700, 100368:103240, 100368:104368] (5000, 2872, 4000) and write ROI [20700:25700, 100368:103240, 100368:104368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/240 with read ROI [25700:30700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/989 with read ROI [25700:30700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3296 with read ROI [25700:30700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/146 with read ROI [25700:30700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [25700:30700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1166 with read ROI [25700:30700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2951 with read ROI [25700:30700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [25700:30700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/153 with read ROI [25700:30700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1173 with read ROI [25700:30700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [25700:30700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4093 with read ROI [25700:30700, 8368:12368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 8368:12368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1010 with read ROI [25700:30700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2065 with read ROI [25700:30700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [25700:30700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6025 with read ROI [25700:30700, 12368:16368, 96368:100368] (5000, 4000, 4000) and write ROI [25700:30700, 12368:16368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7811 with read ROI [25700:30700, 12368:16368, 108368:111944] (5000, 4000, 3576) and write ROI [25700:30700, 12368:16368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/215 with read ROI [25700:30700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/336 with read ROI [25700:30700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [25700:30700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/730 with read ROI [25700:30700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4545 with read ROI [25700:30700, 16368:20368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 16368:20368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/876 with read ROI [25700:30700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2084 with read ROI [25700:30700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/751 with read ROI [25700:30700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4131 with read ROI [25700:30700, 24368:28368, 68368:72368] (5000, 4000, 4000) and write ROI [25700:30700, 24368:28368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/643 with read ROI [25700:30700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [25700:30700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1052 with read ROI [25700:30700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3359 with read ROI [25700:30700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [25700:30700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1636 with read ROI [25700:30700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [25700:30700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7236 with read ROI [25700:30700, 32368:36368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 32368:36368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2710 with read ROI [25700:30700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1265 with read ROI [25700:30700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [25700:30700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4620 with read ROI [25700:30700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [25700:30700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10005 with read ROI [25700:30700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [25700:30700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2165 with read ROI [25700:30700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7281 with read ROI [25700:30700, 44368:48368, 72368:76368] (5000, 4000, 4000) and write ROI [25700:30700, 44368:48368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1929 with read ROI [25700:30700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4653 with read ROI [25700:30700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11638 with read ROI [25700:30700, 48368:52368, 92368:96368] (5000, 4000, 4000) and write ROI [25700:30700, 48368:52368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14348 with read ROI [25700:30700, 48368:52368, 104368:108368] (5000, 4000, 4000) and write ROI [25700:30700, 48368:52368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1316 with read ROI [25700:30700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1947 with read ROI [25700:30700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6160 with read ROI [25700:30700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5155 with read ROI [25700:30700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [25700:30700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11675 with read ROI [25700:30700, 56368:60368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 56368:60368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16410 with read ROI [25700:30700, 56368:60368, 104368:108368] (5000, 4000, 4000) and write ROI [25700:30700, 56368:60368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2815 with read ROI [25700:30700, 60368:64368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 60368:64368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12556 with read ROI [25700:30700, 60368:64368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 60368:64368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5196 with read ROI [25700:30700, 64368:68368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 64368:68368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14426 with read ROI [25700:30700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [25700:30700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7398 with read ROI [25700:30700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3557 with read ROI [25700:30700, 72368:76368, 12368:16368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9420 with read ROI [25700:30700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16496 with read ROI [25700:30700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8741 with read ROI [25700:30700, 76368:80368, 48368:52368] (5000, 4000, 4000) and write ROI [25700:30700, 76368:80368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6314 with read ROI [25700:30700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16545 with read ROI [25700:30700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25134 with read ROI [25700:30700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [25700:30700, 80368:84368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4851 with read ROI [25700:30700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17652 with read ROI [25700:30700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21181 with read ROI [25700:30700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8819 with read ROI [25700:30700, 88368:92368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11863 with read ROI [25700:30700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6395 with read ROI [25700:30700, 92368:96368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20011 with read ROI [25700:30700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15620 with read ROI [25700:30700, 96368:100368, 60368:64368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23866 with read ROI [25700:30700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 88368:92368] (5000, 4000, 4000)
