start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10 with read ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9499 with read ROI [45700:50700, 68368:72368, 44368:48368] (5000, 4000, 4000) and write ROI [45700:50700, 68368:72368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16575 with read ROI [45700:50700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11047 with read ROI [45700:50700, 72368:76368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 72368:76368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21212 with read ROI [45700:50700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [45700:50700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12756 with read ROI [45700:50700, 76368:80368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 76368:80368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25219 with read ROI [45700:50700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [45700:50700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26650 with read ROI [45700:50700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [45700:50700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28135 with read ROI [45700:50700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [45700:50700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29675 with read ROI [45700:50700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [45700:50700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4939 with read ROI [45700:50700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5404 with read ROI [45700:50700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5900 with read ROI [45700:50700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6428 with read ROI [45700:50700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8214 with read ROI [45700:50700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16659 with read ROI [45700:50700, 80368:84368, 64368:68368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11134 with read ROI [45700:50700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 84368:88368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18898 with read ROI [45700:50700, 84368:88368, 68368:72368] (5000, 4000, 4000) and write ROI [45700:50700, 84368:88368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10385 with read ROI [45700:50700, 88368:92368, 28368:32368] (5000, 4000, 4000) and write ROI [45700:50700, 88368:92368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20105 with read ROI [45700:50700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [45700:50700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15717 with read ROI [45700:50700, 92368:96368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 92368:96368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25341 with read ROI [45700:50700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [45700:50700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17866 with read ROI [45700:50700, 96368:100368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 96368:100368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33079 with read ROI [45700:50700, 96368:100368, 96368:100368] (5000, 4000, 4000) and write ROI [45700:50700, 96368:100368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34790 with read ROI [45700:50700, 96368:100368, 100368:104368] (5000, 4000, 4000) and write ROI [45700:50700, 96368:100368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36560 with read ROI [45700:50700, 96368:100368, 104368:108368] (5000, 4000, 4000) and write ROI [45700:50700, 96368:100368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38390 with read ROI [45700:50700, 96368:100368, 108368:111944] (5000, 4000, 3576) and write ROI [45700:50700, 96368:100368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7744 with read ROI [45700:50700, 100368:103240, 368:4368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 368:4368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8374 with read ROI [45700:50700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9040 with read ROI [45700:50700, 100368:103240, 8368:12368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 8368:12368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9743 with read ROI [45700:50700, 100368:103240, 12368:16368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 12368:16368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10484 with read ROI [45700:50700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12084 with read ROI [45700:50700, 100368:103240, 24368:28368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 24368:28368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13848 with read ROI [45700:50700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21429 with read ROI [45700:50700, 100368:103240, 60368:64368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 60368:64368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2112 with read ROI [50700:55700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5048 with read ROI [50700:55700, 8368:12368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7858 with read ROI [50700:55700, 8368:12368, 92368:96368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/556 with read ROI [50700:55700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1241 with read ROI [50700:55700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2401 with read ROI [50700:55700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4161 with read ROI [50700:55700, 12368:16368, 60368:64368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6646 with read ROI [50700:55700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9981 with read ROI [50700:55700, 12368:16368, 100368:104368] (5000, 4000, 4000) and write ROI [50700:55700, 12368:16368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1084 with read ROI [50700:55700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2415 with read ROI [50700:55700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3391 with read ROI [50700:55700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8551 with read ROI [50700:55700, 16368:20368, 88368:92368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3406 with read ROI [50700:55700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7270 with read ROI [50700:55700, 20368:24368, 76368:80368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2746 with read ROI [50700:55700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6691 with read ROI [50700:55700, 24368:28368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3088 with read ROI [50700:55700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6147 with read ROI [50700:55700, 28368:32368, 60368:64368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3106 with read ROI [50700:55700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10061 with read ROI [50700:55700, 32368:36368, 80368:84368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4260 with read ROI [50700:55700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11680 with read ROI [50700:55700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5180 with read ROI [50700:55700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11700 with read ROI [50700:55700, 40368:44368, 80368:84368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5201 with read ROI [50700:55700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10121 with read ROI [50700:55700, 44368:48368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5719 with read ROI [50700:55700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12604 with read ROI [50700:55700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6831 with read ROI [50700:55700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12627 with read ROI [50700:55700, 52368:56368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18710 with read ROI [50700:55700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3235 with read ROI [50700:55700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3964 with read ROI [50700:55700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4805 with read ROI [50700:55700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11790 with read ROI [50700:55700, 56368:60368, 64368:68368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18734 with read ROI [50700:55700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10215 with read ROI [50700:55700, 60368:64368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16550 with read ROI [50700:55700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8797 with read ROI [50700:55700, 64368:68368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 64368:68368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15541 with read ROI [50700:55700, 64368:68368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 64368:68368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6933 with read ROI [50700:55700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15568 with read ROI [50700:55700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6961 with read ROI [50700:55700, 72368:76368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 72368:76368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12757 with read ROI [50700:55700, 72368:76368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 72368:76368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20016 with read ROI [50700:55700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [50700:55700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12786 with read ROI [50700:55700, 76368:80368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29705 with read ROI [50700:55700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5931 with read ROI [50700:55700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6459 with read ROI [50700:55700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7615 with read ROI [50700:55700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13719 with read ROI [50700:55700, 80368:84368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28195 with read ROI [50700:55700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29735 with read ROI [50700:55700, 80368:84368, 100368:104368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32984 with read ROI [50700:55700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [50700:55700, 80368:84368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7051 with read ROI [50700:55700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8276 with read ROI [50700:55700, 84368:88368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 84368:88368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17802 with read ROI [50700:55700, 84368:88368, 60368:64368] (5000, 4000, 4000) and write ROI [50700:55700, 84368:88368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8974 with read ROI [50700:55700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 88368:92368, 16368:20368] (5000, 4000, 4000)
