start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/0 with read ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2858 with read ROI [25700:30700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3534 with read ROI [25700:30700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10918 with read ROI [25700:30700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16473 with read ROI [25700:30700, 68368:72368, 92368:96368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17554 with read ROI [25700:30700, 68368:72368, 96368:100368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18682 with read ROI [25700:30700, 68368:72368, 100368:104368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19858 with read ROI [25700:30700, 68368:72368, 104368:108368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21083 with read ROI [25700:30700, 68368:72368, 108368:111944] (5000, 4000, 3576) and write ROI [25700:30700, 68368:72368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2581 with read ROI [25700:30700, 72368:76368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2881 with read ROI [25700:30700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3206 with read ROI [25700:30700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3935 with read ROI [25700:30700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8717 with read ROI [25700:30700, 72368:76368, 52368:56368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15461 with read ROI [25700:30700, 72368:76368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6289 with read ROI [25700:30700, 76368:80368, 32368:36368] (5000, 4000, 4000) and write ROI [25700:30700, 76368:80368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12646 with read ROI [25700:30700, 76368:80368, 68368:72368] (5000, 4000, 4000) and write ROI [25700:30700, 76368:80368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15485 with read ROI [25700:30700, 76368:80368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 76368:80368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8766 with read ROI [25700:30700, 80368:84368, 44368:48368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15510 with read ROI [25700:30700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23756 with read ROI [25700:30700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4010 with read ROI [25700:30700, 84368:88368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8126 with read ROI [25700:30700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11016 with read ROI [25700:30700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4443 with read ROI [25700:30700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6367 with read ROI [25700:30700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15563 with read ROI [25700:30700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23809 with read ROI [25700:30700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28103 with read ROI [25700:30700, 88368:92368, 108368:111944] (5000, 4000, 3576) and write ROI [25700:30700, 88368:92368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5867 with read ROI [25700:30700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14601 with read ROI [25700:30700, 92368:96368, 60368:64368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22540 with read ROI [25700:30700, 96368:100368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18894 with read ROI [25700:30700, 100368:103240, 68368:72368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 68368:72368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26705 with read ROI [25700:30700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/147 with read ROI [30700:35700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/707 with read ROI [30700:35700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2051 with read ROI [30700:35700, 368:4368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4522 with read ROI [30700:35700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/199 with read ROI [30700:35700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1003 with read ROI [30700:35700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3310 with read ROI [30700:35700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6579 with read ROI [30700:35700, 4368:8368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/722 with read ROI [30700:35700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2967 with read ROI [30700:35700, 8368:12368, 68368:72368] (5000, 4000, 4000) and write ROI [30700:35700, 8368:12368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7182 with read ROI [30700:35700, 8368:12368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 8368:12368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/867 with read ROI [30700:35700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3327 with read ROI [30700:35700, 12368:16368, 68368:72368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7191 with read ROI [30700:35700, 12368:16368, 100368:104368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/621 with read ROI [30700:35700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2361 with read ROI [30700:35700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7201 with read ROI [30700:35700, 16368:20368, 96368:100368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/888 with read ROI [30700:35700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4567 with read ROI [30700:35700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/644 with read ROI [30700:35700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2108 with read ROI [30700:35700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5540 with read ROI [30700:35700, 24368:28368, 76368:80368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3022 with read ROI [30700:35700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6081 with read ROI [30700:35700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9977 with read ROI [30700:35700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10757 with read ROI [30700:35700, 28368:32368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/671 with read ROI [30700:35700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1251 with read ROI [30700:35700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5071 with read ROI [30700:35700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1897 with read ROI [30700:35700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6671 with read ROI [30700:35700, 36368:40368, 72368:76368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11606 with read ROI [30700:35700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/958 with read ROI [30700:35700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1472 with read ROI [30700:35700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4637 with read ROI [30700:35700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3813 with read ROI [30700:35700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9298 with read ROI [30700:35700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1317 with read ROI [30700:35700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2477 with read ROI [30700:35700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7317 with read ROI [30700:35700, 48368:52368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14367 with read ROI [30700:35700, 48368:52368, 100368:104368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4691 with read ROI [30700:35700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9335 with read ROI [30700:35700, 52368:56368, 72368:76368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17492 with read ROI [30700:35700, 52368:56368, 108368:111944] (5000, 4000, 3576) and write ROI [30700:35700, 52368:56368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5176 with read ROI [30700:35700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11696 with read ROI [30700:35700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4297 with read ROI [30700:35700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8007 with read ROI [30700:35700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [30700:35700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17533 with read ROI [30700:35700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [30700:35700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4319 with read ROI [30700:35700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9398 with read ROI [30700:35700, 64368:68368, 60368:64368] (5000, 4000, 4000) and write ROI [30700:35700, 64368:68368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19859 with read ROI [30700:35700, 64368:68368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 64368:68368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2582 with read ROI [30700:35700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3558 with read ROI [30700:35700, 68368:72368, 12368:16368] (5000, 4000, 4000) and write ROI [30700:35700, 68368:72368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10162 with read ROI [30700:35700, 68368:72368, 60368:64368] (5000, 4000, 4000) and write ROI [30700:35700, 68368:72368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18706 with read ROI [30700:35700, 68368:72368, 96368:100368] (5000, 4000, 4000) and write ROI [30700:35700, 68368:72368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5266 with read ROI [30700:35700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12647 with read ROI [30700:35700, 72368:76368, 68368:72368] (5000, 4000, 4000) and write ROI [30700:35700, 72368:76368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3607 with read ROI [30700:35700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [30700:35700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6315 with read ROI [30700:35700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 76368:80368, 28368:32368] (5000, 4000, 4000)
