start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/165 with read ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32981 with read ROI [35700:40700, 92368:96368, 108368:111944] (5000, 4000, 3576) and write ROI [35700:40700, 92368:96368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13747 with read ROI [35700:40700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [35700:40700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23929 with read ROI [35700:40700, 96368:100368, 80368:84368] (5000, 4000, 4000) and write ROI [35700:40700, 96368:100368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12015 with read ROI [35700:40700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [35700:40700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22635 with read ROI [35700:40700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [35700:40700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33044 with read ROI [35700:40700, 100368:103240, 100368:104368] (5000, 2872, 4000) and write ROI [35700:40700, 100368:103240, 100368:104368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/499 with read ROI [40700:45700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2644 with read ROI [40700:45700, 368:4368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 368:4368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5500 with read ROI [40700:45700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 368:4368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/613 with read ROI [40700:45700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2353 with read ROI [40700:45700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/283 with read ROI [40700:45700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1393 with read ROI [40700:45700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4123 with read ROI [40700:45700, 8368:12368, 72368:76368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7833 with read ROI [40700:45700, 8368:12368, 100368:104368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1614 with read ROI [40700:45700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [40700:45700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5034 with read ROI [40700:45700, 12368:16368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 12368:16368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/646 with read ROI [40700:45700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2686 with read ROI [40700:45700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7856 with read ROI [40700:45700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1639 with read ROI [40700:45700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [40700:45700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5555 with read ROI [40700:45700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [40700:45700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2713 with read ROI [40700:45700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5073 with read ROI [40700:45700, 24368:28368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1097 with read ROI [40700:45700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2428 with read ROI [40700:45700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5088 with read ROI [40700:45700, 28368:32368, 60368:64368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1113 with read ROI [40700:45700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2168 with read ROI [40700:45700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6128 with read ROI [40700:45700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14334 with read ROI [40700:45700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [40700:45700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1701 with read ROI [40700:45700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [40700:45700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5121 with read ROI [40700:45700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11641 with read ROI [40700:45700, 36368:40368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 36368:40368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1719 with read ROI [40700:45700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2479 with read ROI [40700:45700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7319 with read ROI [40700:45700, 40368:44368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2798 with read ROI [40700:45700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7968 with read ROI [40700:45700, 44368:48368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 44368:48368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1758 with read ROI [40700:45700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4278 with read ROI [40700:45700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9357 with read ROI [40700:45700, 48368:52368, 68368:72368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17514 with read ROI [40700:45700, 48368:52368, 104368:108368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3893 with read ROI [40700:45700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8009 with read ROI [40700:45700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16454 with read ROI [40700:45700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3537 with read ROI [40700:45700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [40700:45700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10141 with read ROI [40700:45700, 56368:60368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 56368:60368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21086 with read ROI [40700:45700, 56368:60368, 108368:111944] (5000, 4000, 3576) and write ROI [40700:45700, 56368:60368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6829 with read ROI [40700:45700, 60368:64368, 40368:44368] (5000, 4000, 4000) and write ROI [40700:45700, 60368:64368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16499 with read ROI [40700:45700, 60368:64368, 88368:92368] (5000, 4000, 4000) and write ROI [40700:45700, 60368:64368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3962 with read ROI [40700:45700, 64368:68368, 12368:16368] (5000, 4000, 4000) and write ROI [40700:45700, 64368:68368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9447 with read ROI [40700:45700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18732 with read ROI [40700:45700, 64368:68368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 64368:68368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3987 with read ROI [40700:45700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5293 with read ROI [40700:45700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15513 with read ROI [40700:45700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9498 with read ROI [40700:45700, 72368:76368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 72368:76368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17655 with read ROI [40700:45700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6931 with read ROI [40700:45700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15566 with read ROI [40700:45700, 76368:80368, 68368:72368] (5000, 4000, 4000) and write ROI [40700:45700, 76368:80368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6398 with read ROI [40700:45700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13658 with read ROI [40700:45700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25218 with read ROI [40700:45700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26649 with read ROI [40700:45700, 80368:84368, 100368:104368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28134 with read ROI [40700:45700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29674 with read ROI [40700:45700, 80368:84368, 108368:111944] (5000, 4000, 3576) and write ROI [40700:45700, 80368:84368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4938 with read ROI [40700:45700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5403 with read ROI [40700:45700, 84368:88368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5899 with read ROI [40700:45700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6427 with read ROI [40700:45700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10323 with read ROI [40700:45700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20043 with read ROI [40700:45700, 84368:88368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12814 with read ROI [40700:45700, 88368:92368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 88368:92368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23899 with read ROI [40700:45700, 88368:92368, 84368:88368] (5000, 4000, 4000) and write ROI [40700:45700, 88368:92368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16719 with read ROI [40700:45700, 92368:96368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 92368:96368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28224 with read ROI [40700:45700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12877 with read ROI [40700:45700, 96368:100368, 36368:40368] (5000, 4000, 4000) and write ROI [40700:45700, 96368:100368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25340 with read ROI [40700:45700, 96368:100368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 96368:100368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20169 with read ROI [40700:45700, 100368:103240, 60368:64368] (5000, 2872, 4000) and write ROI [40700:45700, 100368:103240, 60368:64368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4549 with read ROI [45700:50700, 368:4368, 80368:84368] (5000, 4000, 4000) and write ROI [45700:50700, 368:4368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6038 with read ROI [45700:50700, 368:4368, 92368:96368] (5000, 4000, 4000) and write ROI [45700:50700, 368:4368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7194 with read ROI [45700:50700, 368:4368, 100368:104368] (5000, 4000, 4000) and write ROI [45700:50700, 368:4368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8490 with read ROI [45700:50700, 368:4368, 108368:111944] (5000, 4000, 3576) and write ROI [45700:50700, 368:4368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/350 with read ROI [45700:50700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/519 with read ROI [45700:50700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/744 with read ROI [45700:50700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1033 with read ROI [45700:50700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1604 with read ROI [45700:50700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2364 with read ROI [45700:50700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3340 with read ROI [45700:50700, 4368:8368, 64368:68368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4559 with read ROI [45700:50700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6048 with read ROI [45700:50700, 4368:8368, 88368:92368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7834 with read ROI [45700:50700, 4368:8368, 100368:104368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 100368:104368] (5000, 4000, 4000)
