start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/84 with read ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28255 with read ROI [35700:40700, 100368:103240, 88368:92368] (5000, 2872, 4000) and write ROI [35700:40700, 100368:103240, 88368:92368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1374 with read ROI [40700:45700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3698 with read ROI [40700:45700, 368:4368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 368:4368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/733 with read ROI [40700:45700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1593 with read ROI [40700:45700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/427 with read ROI [40700:45700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1032 with read ROI [40700:45700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2988 with read ROI [40700:45700, 8368:12368, 60368:64368] (5000, 4000, 4000) and write ROI [40700:45700, 8368:12368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/529 with read ROI [40700:45700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2674 with read ROI [40700:45700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6619 with read ROI [40700:45700, 12368:16368, 88368:92368] (5000, 4000, 4000) and write ROI [40700:45700, 12368:16368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/902 with read ROI [40700:45700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3362 with read ROI [40700:45700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8522 with read ROI [40700:45700, 16368:20368, 96368:100368] (5000, 4000, 4000) and write ROI [40700:45700, 16368:20368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/779 with read ROI [40700:45700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [40700:45700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3024 with read ROI [40700:45700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [40700:45700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8535 with read ROI [40700:45700, 20368:24368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 20368:24368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11579 with read ROI [40700:45700, 20368:24368, 108368:111944] (5000, 4000, 3576) and write ROI [40700:45700, 20368:24368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/793 with read ROI [40700:45700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1253 with read ROI [40700:45700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4608 with read ROI [40700:45700, 24368:28368, 60368:64368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10773 with read ROI [40700:45700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [40700:45700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1668 with read ROI [40700:45700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4623 with read ROI [40700:45700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11608 with read ROI [40700:45700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12469 with read ROI [40700:45700, 28368:32368, 104368:108368] (5000, 4000, 4000) and write ROI [40700:45700, 28368:32368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1684 with read ROI [40700:45700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5600 with read ROI [40700:45700, 32368:36368, 60368:64368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11624 with read ROI [40700:45700, 32368:36368, 96368:100368] (5000, 4000, 4000) and write ROI [40700:45700, 32368:36368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2185 with read ROI [40700:45700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6706 with read ROI [40700:45700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [40700:45700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1950 with read ROI [40700:45700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5635 with read ROI [40700:45700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12520 with read ROI [40700:45700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13423 with read ROI [40700:45700, 40368:44368, 96368:100368] (5000, 4000, 4000) and write ROI [40700:45700, 40368:44368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5654 with read ROI [40700:45700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [40700:45700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10858 with read ROI [40700:45700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15378 with read ROI [40700:45700, 44368:48368, 100368:104368] (5000, 4000, 4000) and write ROI [40700:45700, 44368:48368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3494 with read ROI [40700:45700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10098 with read ROI [40700:45700, 48368:52368, 72368:76368] (5000, 4000, 4000) and write ROI [40700:45700, 48368:52368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2263 with read ROI [40700:45700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3515 with read ROI [40700:45700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12580 with read ROI [40700:45700, 52368:56368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18663 with read ROI [40700:45700, 52368:56368, 104368:108368] (5000, 4000, 4000) and write ROI [40700:45700, 52368:56368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6245 with read ROI [40700:45700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [40700:45700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9400 with read ROI [40700:45700, 56368:60368, 60368:64368] (5000, 4000, 4000) and write ROI [40700:45700, 56368:60368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4779 with read ROI [40700:45700, 60368:64368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 60368:64368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13528 with read ROI [40700:45700, 60368:64368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 60368:64368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2908 with read ROI [40700:45700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [40700:45700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5268 with read ROI [40700:45700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15488 with read ROI [40700:45700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9472 with read ROI [40700:45700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [40700:45700, 68368:72368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18757 with read ROI [40700:45700, 68368:72368, 88368:92368] (5000, 4000, 4000) and write ROI [40700:45700, 68368:72368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10239 with read ROI [40700:45700, 72368:76368, 48368:52368] (5000, 4000, 4000) and write ROI [40700:45700, 72368:76368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21184 with read ROI [40700:45700, 72368:76368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 72368:76368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22459 with read ROI [40700:45700, 72368:76368, 96368:100368] (5000, 4000, 4000) and write ROI [40700:45700, 72368:76368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23785 with read ROI [40700:45700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [40700:45700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26594 with read ROI [40700:45700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [40700:45700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6370 with read ROI [40700:45700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [40700:45700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16601 with read ROI [40700:45700, 76368:80368, 72368:76368] (5000, 4000, 4000) and write ROI [40700:45700, 76368:80368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4909 with read ROI [40700:45700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10294 with read ROI [40700:45700, 80368:84368, 40368:44368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22514 with read ROI [40700:45700, 80368:84368, 88368:92368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11923 with read ROI [40700:45700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25247 with read ROI [40700:45700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8909 with read ROI [40700:45700, 88368:92368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 88368:92368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15653 with read ROI [40700:45700, 88368:92368, 56368:60368] (5000, 4000, 4000) and write ROI [40700:45700, 88368:92368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10384 with read ROI [40700:45700, 92368:96368, 28368:32368] (5000, 4000, 4000) and write ROI [40700:45700, 92368:96368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22604 with read ROI [40700:45700, 92368:96368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 92368:96368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12016 with read ROI [40700:45700, 96368:100368, 32368:36368] (5000, 4000, 4000) and write ROI [40700:45700, 96368:100368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23962 with read ROI [40700:45700, 96368:100368, 76368:80368] (5000, 4000, 4000) and write ROI [40700:45700, 96368:100368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22669 with read ROI [40700:45700, 100368:103240, 68368:72368] (5000, 2872, 4000) and write ROI [40700:45700, 100368:103240, 68368:72368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1204 with read ROI [45700:50700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2088 with read ROI [45700:50700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2989 with read ROI [45700:50700, 4368:8368, 60368:64368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4124 with read ROI [45700:50700, 4368:8368, 72368:76368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5520 with read ROI [45700:50700, 4368:8368, 84368:88368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7204 with read ROI [45700:50700, 4368:8368, 96368:100368] (5000, 4000, 4000) and write ROI [45700:50700, 4368:8368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9203 with read ROI [45700:50700, 4368:8368, 108368:111944] (5000, 4000, 3576) and write ROI [45700:50700, 4368:8368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/530 with read ROI [45700:50700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/891 with read ROI [45700:50700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1615 with read ROI [45700:50700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2375 with read ROI [45700:50700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3729 with read ROI [45700:50700, 8368:12368, 64368:68368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5531 with read ROI [45700:50700, 8368:12368, 80368:84368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7845 with read ROI [45700:50700, 8368:12368, 96368:100368] (5000, 4000, 4000) and write ROI [45700:50700, 8368:12368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/451 with read ROI [45700:50700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1056 with read ROI [45700:50700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1627 with read ROI [45700:50700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2687 with read ROI [45700:50700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4147 with read ROI [45700:50700, 12368:16368, 64368:68368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6071 with read ROI [45700:50700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8523 with read ROI [45700:50700, 12368:16368, 96368:100368] (5000, 4000, 4000) and write ROI [45700:50700, 12368:16368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/555 with read ROI [45700:50700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 368:4368] (5000, 4000, 4000)
