start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2139 with read ROI [50700:55700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5571 with read ROI [50700:55700, 16368:20368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1270 with read ROI [50700:55700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3784 with read ROI [50700:55700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9269 with read ROI [50700:55700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4641 with read ROI [50700:55700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10806 with read ROI [50700:55700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5123 with read ROI [50700:55700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10043 with read ROI [50700:55700, 28368:32368, 84368:88368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4676 with read ROI [50700:55700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8617 with read ROI [50700:55700, 32368:36368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4695 with read ROI [50700:55700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10860 with read ROI [50700:55700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6765 with read ROI [50700:55700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12561 with read ROI [50700:55700, 40368:44368, 84368:88368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7381 with read ROI [50700:55700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16456 with read ROI [50700:55700, 44368:48368, 96368:100368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17537 with read ROI [50700:55700, 44368:48368, 100368:104368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18665 with read ROI [50700:55700, 44368:48368, 104368:108368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19841 with read ROI [50700:55700, 44368:48368, 108368:111944] (5000, 4000, 3576) and write ROI [50700:55700, 44368:48368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2287 with read ROI [50700:55700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2563 with read ROI [50700:55700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2863 with read ROI [50700:55700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3188 with read ROI [50700:55700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3539 with read ROI [50700:55700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8033 with read ROI [50700:55700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16478 with read ROI [50700:55700, 48368:52368, 92368:96368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8056 with read ROI [50700:55700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17582 with read ROI [50700:55700, 52368:56368, 92368:96368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9449 with read ROI [50700:55700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19910 with read ROI [50700:55700, 56368:60368, 96368:100368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21135 with read ROI [50700:55700, 56368:60368, 100368:104368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22410 with read ROI [50700:55700, 56368:60368, 104368:108368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23736 with read ROI [50700:55700, 56368:60368, 108368:111944] (5000, 4000, 3576) and write ROI [50700:55700, 56368:60368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3260 with read ROI [50700:55700, 60368:64368, 368:4368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3611 with read ROI [50700:55700, 60368:64368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3989 with read ROI [50700:55700, 60368:64368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4395 with read ROI [50700:55700, 60368:64368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5791 with read ROI [50700:55700, 60368:64368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13579 with read ROI [50700:55700, 60368:64368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 60368:64368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6906 with read ROI [50700:55700, 64368:68368, 28368:32368] (5000, 4000, 4000) and write ROI [50700:55700, 64368:68368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14551 with read ROI [50700:55700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7528 with read ROI [50700:55700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [50700:55700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14578 with read ROI [50700:55700, 68368:72368, 64368:68368] (5000, 4000, 4000) and write ROI [50700:55700, 68368:72368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6400 with read ROI [50700:55700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14606 with read ROI [50700:55700, 72368:76368, 60368:64368] (5000, 4000, 4000) and write ROI [50700:55700, 72368:76368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26651 with read ROI [50700:55700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [50700:55700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4940 with read ROI [50700:55700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5901 with read ROI [50700:55700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6990 with read ROI [50700:55700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15625 with read ROI [50700:55700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23871 with read ROI [50700:55700, 76368:80368, 88368:92368] (5000, 4000, 4000) and write ROI [50700:55700, 76368:80368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15655 with read ROI [50700:55700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [50700:55700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8942 with read ROI [50700:55700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18930 with read ROI [50700:55700, 84368:88368, 64368:68368] (5000, 4000, 4000) and write ROI [50700:55700, 84368:88368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11198 with read ROI [50700:55700, 88368:92368, 28368:32368] (5000, 4000, 4000) and write ROI [50700:55700, 88368:92368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23964 with read ROI [50700:55700, 88368:92368, 76368:80368] (5000, 4000, 4000) and write ROI [50700:55700, 88368:92368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11231 with read ROI [50700:55700, 92368:96368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 92368:96368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22671 with read ROI [50700:55700, 92368:96368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 92368:96368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12946 with read ROI [50700:55700, 96368:100368, 28368:32368] (5000, 4000, 4000) and write ROI [50700:55700, 96368:100368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24031 with read ROI [50700:55700, 96368:100368, 68368:72368] (5000, 4000, 4000) and write ROI [50700:55700, 96368:100368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/441 with read ROI [55700:60700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/757 with read ROI [55700:60700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1046 with read ROI [55700:60700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1407 with read ROI [55700:60700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1848 with read ROI [55700:60700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2677 with read ROI [55700:60700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3353 with read ROI [55700:60700, 368:4368, 60368:64368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5037 with read ROI [55700:60700, 368:4368, 76368:80368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8513 with read ROI [55700:60700, 368:4368, 100368:104368] (5000, 4000, 4000) and write ROI [55700:60700, 368:4368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/649 with read ROI [55700:60700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1229 with read ROI [55700:60700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2689 with read ROI [55700:60700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4149 with read ROI [55700:60700, 4368:8368, 64368:68368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5545 with read ROI [55700:60700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9969 with read ROI [55700:60700, 4368:8368, 104368:108368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/918 with read ROI [55700:60700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1873 with read ROI [55700:60700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3756 with read ROI [55700:60700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6086 with read ROI [55700:60700, 8368:12368, 76368:80368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9982 with read ROI [55700:60700, 8368:12368, 100368:104368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/796 with read ROI [55700:60700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1446 with read ROI [55700:60700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3392 with read ROI [55700:60700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5572 with read ROI [55700:60700, 12368:16368, 68368:72368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9255 with read ROI [55700:60700, 12368:16368, 92368:96368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/811 with read ROI [55700:60700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [55700:60700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1902 with read ROI [55700:60700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [55700:60700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7271 with read ROI [55700:60700, 16368:20368, 76368:80368] (5000, 4000, 4000) and write ROI [55700:60700, 16368:20368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1287 with read ROI [55700:60700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [55700:60700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2171 with read ROI [55700:60700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [55700:60700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7287 with read ROI [55700:60700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [55700:60700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3089 with read ROI [55700:60700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [55700:60700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9303 with read ROI [55700:60700, 24368:28368, 80368:84368] (5000, 4000, 4000) and write ROI [55700:60700, 24368:28368, 80368:84368] (5000, 4000, 4000)
