start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/120 with read ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11866 with read ROI [40700:45700, 76368:80368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 76368:80368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22486 with read ROI [40700:45700, 76368:80368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 76368:80368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28106 with read ROI [40700:45700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [40700:45700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7554 with read ROI [40700:45700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20014 with read ROI [40700:45700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13687 with read ROI [40700:45700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21268 with read ROI [40700:45700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [40700:45700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14663 with read ROI [40700:45700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [40700:45700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26708 with read ROI [40700:45700, 88368:92368, 92368:96368] (5000, 4000, 4000) and write ROI [40700:45700, 88368:92368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9643 with read ROI [40700:45700, 92368:96368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 92368:96368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20104 with read ROI [40700:45700, 92368:96368, 68368:72368] (5000, 4000, 4000) and write ROI [40700:45700, 92368:96368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10416 with read ROI [40700:45700, 96368:100368, 24368:28368] (5000, 4000, 4000) and write ROI [40700:45700, 96368:100368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18960 with read ROI [40700:45700, 96368:100368, 60368:64368] (5000, 4000, 4000) and write ROI [40700:45700, 96368:100368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12049 with read ROI [40700:45700, 100368:103240, 28368:32368] (5000, 2872, 4000) and write ROI [40700:45700, 100368:103240, 28368:32368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17865 with read ROI [40700:45700, 100368:103240, 52368:56368] (5000, 2872, 4000) and write ROI [40700:45700, 100368:103240, 52368:56368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31425 with read ROI [40700:45700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [40700:45700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/916 with read ROI [45700:50700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1871 with read ROI [45700:50700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2124 with read ROI [45700:50700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2400 with read ROI [45700:50700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3376 with read ROI [45700:50700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5556 with read ROI [45700:50700, 16368:20368, 72368:76368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8536 with read ROI [45700:50700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [45700:50700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/794 with read ROI [45700:50700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [45700:50700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1885 with read ROI [45700:50700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [45700:50700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8550 with read ROI [45700:50700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [45700:50700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3783 with read ROI [45700:50700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10009 with read ROI [45700:50700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [45700:50700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4640 with read ROI [45700:50700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10025 with read ROI [45700:50700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [45700:50700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5122 with read ROI [45700:50700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11642 with read ROI [45700:50700, 32368:36368, 92368:96368] (5000, 4000, 4000) and write ROI [45700:50700, 32368:36368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5140 with read ROI [45700:50700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10840 with read ROI [45700:50700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [45700:50700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5159 with read ROI [45700:50700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [45700:50700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13443 with read ROI [45700:50700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [45700:50700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3873 with read ROI [45700:50700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [45700:50700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10879 with read ROI [45700:50700, 44368:48368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 44368:48368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5200 with read ROI [45700:50700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11720 with read ROI [45700:50700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6246 with read ROI [45700:50700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [45700:50700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12603 with read ROI [45700:50700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6269 with read ROI [45700:50700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13529 with read ROI [45700:50700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8745 with read ROI [45700:50700, 60368:64368, 48368:52368] (5000, 4000, 4000) and write ROI [45700:50700, 60368:64368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15489 with read ROI [45700:50700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [45700:50700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6879 with read ROI [45700:50700, 64368:68368, 32368:36368] (5000, 4000, 4000) and write ROI [45700:50700, 64368:68368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17630 with read ROI [45700:50700, 64368:68368, 84368:88368] (5000, 4000, 4000) and write ROI [45700:50700, 64368:68368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11020 with read ROI [45700:50700, 68368:72368, 52368:56368] (5000, 4000, 4000) and write ROI [45700:50700, 68368:72368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18784 with read ROI [45700:50700, 68368:72368, 84368:88368] (5000, 4000, 4000) and write ROI [45700:50700, 68368:72368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8157 with read ROI [45700:50700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [45700:50700, 72368:76368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17683 with read ROI [45700:50700, 72368:76368, 76368:80368] (5000, 4000, 4000) and write ROI [45700:50700, 72368:76368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9554 with read ROI [45700:50700, 76368:80368, 36368:40368] (5000, 4000, 4000) and write ROI [45700:50700, 76368:80368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20015 with read ROI [45700:50700, 76368:80368, 80368:84368] (5000, 4000, 4000) and write ROI [45700:50700, 76368:80368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14634 with read ROI [45700:50700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26679 with read ROI [45700:50700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29704 with read ROI [45700:50700, 80368:84368, 104368:108368] (5000, 4000, 4000) and write ROI [45700:50700, 80368:84368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5434 with read ROI [45700:50700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6458 with read ROI [45700:50700, 84368:88368, 8368:12368] (5000, 4000, 4000) and write ROI [45700:50700, 84368:88368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7614 with read ROI [45700:50700, 84368:88368, 16368:20368] (5000, 4000, 4000) and write ROI [45700:50700, 84368:88368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17770 with read ROI [45700:50700, 84368:88368, 64368:68368] (5000, 4000, 4000) and write ROI [45700:50700, 84368:88368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8275 with read ROI [45700:50700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [45700:50700, 88368:92368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16720 with read ROI [45700:50700, 88368:92368, 56368:60368] (5000, 4000, 4000) and write ROI [45700:50700, 88368:92368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10417 with read ROI [45700:50700, 92368:96368, 24368:28368] (5000, 4000, 4000) and write ROI [45700:50700, 92368:96368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22637 with read ROI [45700:50700, 92368:96368, 72368:76368] (5000, 4000, 4000) and write ROI [45700:50700, 92368:96368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12050 with read ROI [45700:50700, 96368:100368, 28368:32368] (5000, 4000, 4000) and write ROI [45700:50700, 96368:100368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23996 with read ROI [45700:50700, 96368:100368, 72368:76368] (5000, 4000, 4000) and write ROI [45700:50700, 96368:100368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11264 with read ROI [45700:50700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12945 with read ROI [45700:50700, 100368:103240, 28368:32368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 28368:32368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14794 with read ROI [45700:50700, 100368:103240, 36368:40368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 36368:40368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25408 with read ROI [45700:50700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [45700:50700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1445 with read ROI [50700:55700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6099 with read ROI [50700:55700, 16368:20368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9995 with read ROI [50700:55700, 16368:20368, 96368:100368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/946 with read ROI [50700:55700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1901 with read ROI [50700:55700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8566 with read ROI [50700:55700, 20368:24368, 84368:88368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3800 with read ROI [50700:55700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7286 with read ROI [50700:55700, 24368:28368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3439 with read ROI [50700:55700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6708 with read ROI [50700:55700, 28368:32368, 64368:68368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2781 with read ROI [50700:55700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6726 with read ROI [50700:55700, 32368:36368, 60368:64368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12522 with read ROI [50700:55700, 32368:36368, 92368:96368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5656 with read ROI [50700:55700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12541 with read ROI [50700:55700, 36368:40368, 88368:92368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4715 with read ROI [50700:55700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10880 with read ROI [50700:55700, 40368:44368, 76368:80368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5697 with read ROI [50700:55700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10901 with read ROI [50700:55700, 44368:48368, 72368:76368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6247 with read ROI [50700:55700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14453 with read ROI [50700:55700, 48368:52368, 84368:88368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 84368:88368] (5000, 4000, 4000)
