start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2776 with read ROI [25700:30700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11656 with read ROI [25700:30700, 52368:56368, 88368:92368] (5000, 4000, 4000) and write ROI [25700:30700, 52368:56368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4690 with read ROI [25700:30700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10855 with read ROI [25700:30700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1986 with read ROI [25700:30700, 60368:64368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 60368:64368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4275 with read ROI [25700:30700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [25700:30700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7985 with read ROI [25700:30700, 60368:64368, 60368:64368] (5000, 4000, 4000) and write ROI [25700:30700, 60368:64368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2260 with read ROI [25700:30700, 64368:68368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 64368:68368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3512 with read ROI [25700:30700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7376 with read ROI [25700:30700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [25700:30700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5714 with read ROI [25700:30700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14448 with read ROI [25700:30700, 68368:72368, 84368:88368] (5000, 4000, 4000) and write ROI [25700:30700, 68368:72368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6826 with read ROI [25700:30700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14471 with read ROI [25700:30700, 72368:76368, 80368:84368] (5000, 4000, 4000) and write ROI [25700:30700, 72368:76368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7445 with read ROI [25700:30700, 76368:80368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 76368:80368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18729 with read ROI [25700:30700, 76368:80368, 92368:96368] (5000, 4000, 4000) and write ROI [25700:30700, 76368:80368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5786 with read ROI [25700:30700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8100 with read ROI [25700:30700, 80368:84368, 40368:44368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14520 with read ROI [25700:30700, 80368:84368, 72368:76368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19930 with read ROI [25700:30700, 80368:84368, 92368:96368] (5000, 4000, 4000) and write ROI [25700:30700, 80368:84368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6901 with read ROI [25700:30700, 84368:88368, 28368:32368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14546 with read ROI [25700:30700, 84368:88368, 68368:72368] (5000, 4000, 4000) and write ROI [25700:30700, 84368:88368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4037 with read ROI [25700:30700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5343 with read ROI [25700:30700, 88368:92368, 12368:16368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16598 with read ROI [25700:30700, 88368:92368, 72368:76368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26618 with read ROI [25700:30700, 88368:92368, 104368:108368] (5000, 4000, 4000) and write ROI [25700:30700, 88368:92368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4906 with read ROI [25700:30700, 92368:96368, 4368:8368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6956 with read ROI [25700:30700, 92368:96368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17707 with read ROI [25700:30700, 92368:96368, 72368:76368] (5000, 4000, 4000) and write ROI [25700:30700, 92368:96368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7580 with read ROI [25700:30700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8876 with read ROI [25700:30700, 96368:100368, 28368:32368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11920 with read ROI [25700:30700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16655 with read ROI [25700:30700, 96368:100368, 64368:68368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26675 with read ROI [25700:30700, 96368:100368, 96368:100368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28160 with read ROI [25700:30700, 96368:100368, 100368:104368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29700 with read ROI [25700:30700, 96368:100368, 104368:108368] (5000, 4000, 4000) and write ROI [25700:30700, 96368:100368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5926 with read ROI [25700:30700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8240 with read ROI [25700:30700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10350 with read ROI [25700:30700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15650 with read ROI [25700:30700, 100368:103240, 56368:60368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 56368:60368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22570 with read ROI [25700:30700, 100368:103240, 80368:84368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 80368:84368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31326 with read ROI [25700:30700, 100368:103240, 104368:108368] (5000, 2872, 4000) and write ROI [25700:30700, 100368:103240, 104368:108368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/247 with read ROI [30700:35700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/996 with read ROI [30700:35700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2627 with read ROI [30700:35700, 368:4368, 72368:76368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6011 with read ROI [30700:35700, 368:4368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 368:4368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/489 with read ROI [30700:35700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1805 with read ROI [30700:35700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4529 with read ROI [30700:35700, 4368:8368, 88368:92368] (5000, 4000, 4000) and write ROI [30700:35700, 4368:8368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/328 with read ROI [30700:35700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [30700:35700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1582 with read ROI [30700:35700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4102 with read ROI [30700:35700, 8368:12368, 80368:84368] (5000, 4000, 4000) and write ROI [30700:35700, 8368:12368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/271 with read ROI [30700:35700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1591 with read ROI [30700:35700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5011 with read ROI [30700:35700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [30700:35700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/741 with read ROI [30700:35700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3337 with read ROI [30700:35700, 16368:20368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 16368:20368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/527 with read ROI [30700:35700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1843 with read ROI [30700:35700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3726 with read ROI [30700:35700, 20368:24368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9211 with read ROI [30700:35700, 20368:24368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 20368:24368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1624 with read ROI [30700:35700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3360 with read ROI [30700:35700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7854 with read ROI [30700:35700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [30700:35700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10744 with read ROI [30700:35700, 24368:28368, 108368:111944] (5000, 4000, 3576) and write ROI [30700:35700, 24368:28368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/657 with read ROI [30700:35700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1066 with read ROI [30700:35700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4592 with read ROI [30700:35700, 28368:32368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 28368:32368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1882 with read ROI [30700:35700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6095 with read ROI [30700:35700, 32368:36368, 72368:76368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10771 with read ROI [30700:35700, 32368:36368, 100368:104368] (5000, 4000, 4000) and write ROI [30700:35700, 32368:36368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1095 with read ROI [30700:35700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3051 with read ROI [30700:35700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7266 with read ROI [30700:35700, 36368:40368, 76368:80368] (5000, 4000, 4000) and write ROI [30700:35700, 36368:40368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3418 with read ROI [30700:35700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7282 with read ROI [30700:35700, 40368:44368, 72368:76368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10802 with read ROI [30700:35700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [30700:35700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2459 with read ROI [30700:35700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10039 with read ROI [30700:35700, 44368:48368, 84368:88368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14349 with read ROI [30700:35700, 44368:48368, 104368:108368] (5000, 4000, 4000) and write ROI [30700:35700, 44368:48368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2201 with read ROI [30700:35700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5633 with read ROI [30700:35700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [30700:35700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1967 with read ROI [30700:35700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5652 with read ROI [30700:35700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10076 with read ROI [30700:35700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [30700:35700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1756 with read ROI [30700:35700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3870 with read ROI [30700:35700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8652 with read ROI [30700:35700, 56368:60368, 64368:68368] (5000, 4000, 4000) and write ROI [30700:35700, 56368:60368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4732 with read ROI [30700:35700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [30700:35700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10117 with read ROI [30700:35700, 60368:64368, 68368:72368] (5000, 4000, 4000) and write ROI [30700:35700, 60368:64368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7399 with read ROI [30700:35700, 64368:68368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 64368:68368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15439 with read ROI [30700:35700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [30700:35700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8052 with read ROI [30700:35700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [30700:35700, 68368:72368, 48368:52368] (5000, 4000, 4000)
